payment_id,customer_id,amount,currency,payment_method,failure_code,failure_message,attempt_number,customer_segment,created_at,is_recovered,recovered_amount,split,dataset_seed
pay_000409,cus_00057,12000,INR,upi,technical_error,Unknown technical error,1,business_customer,2026-01-21T23:07:00Z,true,12000,development,20260822
pay_000410,cus_00338,2999,INR,netbanking,authentication_failure,Authentication failure,1,subscription,2026-04-28T09:31:00Z,false,0,development,20260822
pay_000411,cus_00114,25000,INR,upi,daily_limit_exceeded,Daily limit exceeded,1,returning_customer,2026-05-20T19:48:00Z,false,0,development,20260822
pay_000412,cus_00067,2999,INR,netbanking,bank_timeout,Bank timeout,3,business_customer,2026-05-19T04:46:00Z,true,2999,development,20260822
pay_000413,cus_00092,7500,INR,card,insufficient_funds,Insufficient funds,2,new_customer,2026-06-16T14:27:00Z,false,0,development,20260822
pay_000414,cus_00323,1999,INR,upi,bank_timeout,Bank timeout,2,returning_customer,2026-05-08T12:31:00Z,false,0,development,20260822
pay_000415,cus_00413,12000,INR,card,authentication_failure,Authentication failure,3,business_customer,2026-04-20T01:59:00Z,true,12000,development,20260822
pay_000416,cus_00237,499,INR,card,insufficient_funds,Insufficient funds,1,new_customer,2026-03-13T08:29:00Z,false,0,development,20260822
pay_000417,cus_00344,4999,INR,upi,invalid_account,Invalid account,3,returning_customer,2026-04-26T01:40:00Z,false,0,development,20260822
pay_000418,cus_00182,2999,INR,card,technical_error,Unknown technical error,1,new_customer,2026-05-06T10:59:00Z,false,0,development,20260822
pay_000419,cus_00186,999,INR,netbanking,insufficient_funds,Insufficient funds,1,returning_customer,2026-02-20T08:24:00Z,true,999,development,20260822
pay_000420,cus_00330,4999,INR,upi,technical_error,Unknown technical error,2,subscription,2026-05-21T12:39:00Z,true,4999,development,20260822
pay_000421,cus_00173,1999,INR,wallet,invalid_account,Invalid account,1,new_customer,2026-04-28T22:49:00Z,false,0,development,20260822
pay_000422,cus_00197,2999,INR,upi,insufficient_funds,Insufficient funds,1,subscription,2026-02-24T11:28:00Z,true,2999,development,20260822
pay_000423,cus_00080,799,INR,upi,daily_limit_exceeded,Daily limit exceeded,2,new_customer,2026-03-08T12:32:00Z,false,0,development,20260822
pay_000424,cus_00221,7500,INR,wallet,technical_error,Unknown technical error,1,returning_customer,2026-06-27T00:44:00Z,true,7500,development,20260822
pay_000425,cus_00420,50000,INR,upi,insufficient_funds,Insufficient funds,3,returning_customer,2026-06-27T22:41:00Z,true,50000,development,20260822
pay_000426,cus_00090,499,INR,card,bank_timeout,Bank timeout,1,subscription,2026-05-30T21:47:00Z,true,499,development,20260822
pay_000427,cus_00257,499,INR,card,technical_error,Unknown technical error,1,subscription,2026-05-28T06:48:00Z,false,0,development,20260822
pay_000428,cus_00205,25000,INR,card,technical_error,Unknown technical error,2,returning_customer,2026-03-07T20:52:00Z,true,25000,development,20260822
pay_000429,cus_00400,999,INR,upi,technical_error,Unknown technical error,3,returning_customer,2026-05-06T22:48:00Z,false,0,development,20260822
pay_000430,cus_00415,12000,INR,card,technical_error,Unknown technical error,2,business_customer,2026-02-08T12:02:00Z,false,0,development,20260822
pay_000431,cus_00231,1999,INR,netbanking,insufficient_funds,Insufficient funds,1,subscription,2026-06-25T12:18:00Z,false,0,development,20260822
pay_000432,cus_00007,7500,INR,upi,bank_timeout,Bank timeout,1,returning_customer,2026-06-18T02:29:00Z,false,0,development,20260822
pay_000433,cus_00128,499,INR,wallet,bank_timeout,Bank timeout,3,business_customer,2026-02-03T19:44:00Z,false,0,development,20260822
pay_000434,cus_00103,999,INR,netbanking,insufficient_funds,Insufficient funds,1,subscription,2026-04-09T14:23:00Z,false,0,development,20260822
pay_000435,cus_00218,1499,INR,upi,insufficient_funds,Insufficient funds,4,business_customer,2026-02-22T03:41:00Z,false,0,development,20260822
pay_000436,cus_00095,799,INR,netbanking,expired_card,Expired card,1,business_customer,2026-06-17T19:33:00Z,true,799,development,20260822
pay_000437,cus_00259,7500,INR,wallet,technical_error,Unknown technical error,2,subscription,2026-01-17T00:38:00Z,false,0,development,20260822
pay_000438,cus_00292,50000,INR,upi,insufficient_funds,Insufficient funds,1,subscription,2026-04-20T00:04:00Z,true,50000,development,20260822
pay_000439,cus_00341,1499,INR,card,bank_timeout,Bank timeout,1,subscription,2026-02-06T18:51:00Z,true,1499,development,20260822
pay_000440,cus_00348,999,INR,upi,insufficient_funds,Insufficient funds,1,new_customer,2026-01-06T04:56:00Z,false,0,development,20260822
pay_000441,cus_00143,4999,INR,netbanking,bank_timeout,Bank timeout,3,subscription,2026-01-11T17:04:00Z,false,0,development,20260822
pay_000442,cus_00349,999,INR,wallet,technical_error,Unknown technical error,2,subscription,2026-03-22T06:19:00Z,true,999,development,20260822
pay_000443,cus_00099,12000,INR,netbanking,bank_timeout,Bank timeout,1,business_customer,2026-05-08T14:44:00Z,true,12000,development,20260822
pay_000444,cus_00200,999,INR,upi,authentication_failure,Authentication failure,2,subscription,2026-04-24T15:16:00Z,true,999,development,20260822
pay_000445,cus_00075,799,INR,netbanking,insufficient_funds,Insufficient funds,1,returning_customer,2026-06-17T14:52:00Z,false,0,development,20260822
pay_000446,cus_00147,4999,INR,netbanking,technical_error,Unknown technical error,3,new_customer,2026-03-04T17:44:00Z,false,0,development,20260822
pay_000447,cus_00184,799,INR,netbanking,insufficient_funds,Insufficient funds,1,subscription,2026-01-26T17:32:00Z,true,799,development,20260822
pay_000448,cus_00214,7500,INR,card,technical_error,Unknown technical error,3,subscription,2026-01-28T02:32:00Z,true,7500,development,20260822
pay_000449,cus_00215,2999,INR,card,authentication_failure,Authentication failure,2,subscription,2026-02-27T08:49:00Z,false,0,development,20260822
pay_000450,cus_00154,7500,INR,upi,technical_error,Unknown technical error,1,subscription,2026-01-22T02:13:00Z,true,7500,development,20260822
pay_000451,cus_00065,50000,INR,upi,authentication_failure,Authentication failure,2,new_customer,2026-02-17T04:41:00Z,false,0,development,20260822
pay_000452,cus_00405,50000,INR,wallet,insufficient_funds,Insufficient funds,3,business_customer,2026-05-16T19:22:00Z,true,50000,development,20260822
pay_000453,cus_00026,799,INR,card,technical_error,Unknown technical error,1,returning_customer,2026-04-13T18:02:00Z,false,0,development,20260822
pay_000454,cus_00215,4999,INR,netbanking,expired_card,Expired card,1,returning_customer,2026-04-29T17:10:00Z,true,4999,development,20260822
pay_000455,cus_00311,499,INR,netbanking,technical_error,Unknown technical error,1,new_customer,2026-02-08T20:11:00Z,false,0,development,20260822
pay_000456,cus_00077,999,INR,card,insufficient_funds,Insufficient funds,1,new_customer,2026-06-13T04:16:00Z,true,999,development,20260822
pay_000457,cus_00295,999,INR,upi,expired_card,Expired card,1,new_customer,2026-01-30T19:29:00Z,true,999,development,20260822
pay_000458,cus_00011,999,INR,upi,expired_card,Expired card,3,business_customer,2026-06-29T08:08:00Z,true,999,development,20260822
pay_000459,cus_00030,999,INR,upi,insufficient_funds,Insufficient funds,1,new_customer,2026-04-23T05:28:00Z,true,999,development,20260822
pay_000460,cus_00168,25000,INR,upi,bank_timeout,Bank timeout,2,new_customer,2026-06-18T19:56:00Z,false,0,development,20260822
pay_000461,cus_00122,1999,INR,upi,invalid_account,Invalid account,2,business_customer,2026-02-21T19:01:00Z,false,0,development,20260822
pay_000462,cus_00109,12000,INR,upi,insufficient_funds,Insufficient funds,2,subscription,2026-05-22T21:39:00Z,false,0,development,20260822
pay_000463,cus_00324,799,INR,card,technical_error,Unknown technical error,2,returning_customer,2026-02-21T09:51:00Z,true,799,development,20260822
pay_000464,cus_00161,4999,INR,wallet,bank_timeout,Bank timeout,3,business_customer,2026-03-10T16:17:00Z,false,0,development,20260822
pay_000465,cus_00087,12000,INR,wallet,expired_card,Expired card,4,returning_customer,2026-02-17T10:56:00Z,false,0,development,20260822
pay_000466,cus_00358,1499,INR,netbanking,expired_card,Expired card,1,business_customer,2026-03-13T13:56:00Z,false,0,development,20260822
pay_000467,cus_00198,2999,INR,upi,bank_timeout,Bank timeout,4,new_customer,2026-06-07T15:19:00Z,false,0,development,20260822
pay_000468,cus_00272,25000,INR,card,insufficient_funds,Insufficient funds,2,new_customer,2026-03-26T04:07:00Z,false,0,development,20260822
pay_000469,cus_00049,2999,INR,card,invalid_account,Invalid account,1,business_customer,2026-03-08T03:50:00Z,false,0,development,20260822
pay_000470,cus_00195,12000,INR,upi,technical_error,Unknown technical error,1,business_customer,2026-04-18T08:20:00Z,true,12000,development,20260822
pay_000471,cus_00306,7500,INR,upi,suspected_fraud,Suspected fraud,1,new_customer,2026-04-02T11:56:00Z,false,0,development,20260822
pay_000472,cus_00365,1499,INR,upi,insufficient_funds,Insufficient funds,1,subscription,2026-05-14T04:54:00Z,true,1499,development,20260822
pay_000473,cus_00245,799,INR,wallet,expired_card,Expired card,1,new_customer,2026-04-23T12:40:00Z,true,799,development,20260822
pay_000474,cus_00017,4999,INR,upi,expired_card,Expired card,1,business_customer,2026-06-22T15:33:00Z,true,4999,development,20260822
pay_000475,cus_00381,7500,INR,netbanking,bank_timeout,Bank timeout,2,subscription,2026-04-22T03:48:00Z,true,7500,development,20260822
pay_000476,cus_00363,2999,INR,upi,expired_card,Expired card,2,business_customer,2026-05-01T13:06:00Z,true,2999,development,20260822
pay_000477,cus_00129,999,INR,card,daily_limit_exceeded,Daily limit exceeded,1,subscription,2026-01-20T12:21:00Z,true,999,development,20260822
pay_000478,cus_00207,4999,INR,upi,invalid_account,Invalid account,2,subscription,2026-02-22T10:25:00Z,false,0,development,20260822
pay_000479,cus_00324,1499,INR,wallet,invalid_account,Invalid account,1,business_customer,2026-05-15T08:39:00Z,true,1499,development,20260822
pay_000480,cus_00350,12000,INR,wallet,suspected_fraud,Suspected fraud,1,subscription,2026-04-27T16:28:00Z,false,0,development,20260822
pay_000481,cus_00078,2999,INR,wallet,technical_error,Unknown technical error,1,new_customer,2026-06-17T13:33:00Z,true,2999,development,20260822
pay_000482,cus_00057,7500,INR,card,insufficient_funds,Insufficient funds,4,returning_customer,2026-02-19T09:14:00Z,false,0,development,20260822
pay_000483,cus_00287,1999,INR,upi,technical_error,Unknown technical error,1,returning_customer,2026-02-06T23:12:00Z,true,1999,development,20260822
pay_000484,cus_00233,7500,INR,wallet,technical_error,Unknown technical error,3,returning_customer,2026-04-21T10:09:00Z,true,7500,development,20260822
pay_000485,cus_00283,499,INR,upi,suspected_fraud,Suspected fraud,1,subscription,2026-04-24T07:58:00Z,false,0,development,20260822
pay_000486,cus_00149,4999,INR,wallet,insufficient_funds,Insufficient funds,1,new_customer,2026-01-15T12:19:00Z,false,0,development,20260822
pay_000487,cus_00299,4999,INR,netbanking,insufficient_funds,Insufficient funds,3,returning_customer,2026-03-27T23:14:00Z,false,0,development,20260822
pay_000488,cus_00099,4999,INR,wallet,authentication_failure,Authentication failure,1,business_customer,2026-04-13T09:35:00Z,true,4999,development,20260822
pay_000489,cus_00226,799,INR,netbanking,invalid_account,Invalid account,2,new_customer,2026-04-03T10:17:00Z,false,0,development,20260822
pay_000490,cus_00039,1499,INR,card,daily_limit_exceeded,Daily limit exceeded,1,returning_customer,2026-02-23T20:13:00Z,true,1499,development,20260822
pay_000491,cus_00227,2999,INR,card,daily_limit_exceeded,Daily limit exceeded,1,subscription,2026-05-22T02:21:00Z,true,2999,development,20260822
pay_000492,cus_00336,4999,INR,wallet,daily_limit_exceeded,Daily limit exceeded,1,returning_customer,2026-02-15T10:19:00Z,false,0,development,20260822
pay_000493,cus_00178,499,INR,wallet,insufficient_funds,Insufficient funds,3,business_customer,2026-03-11T00:09:00Z,false,0,development,20260822
pay_000494,cus_00108,999,INR,wallet,technical_error,Unknown technical error,1,subscription,2026-03-07T21:59:00Z,false,0,development,20260822
pay_000495,cus_00265,25000,INR,netbanking,bank_timeout,Bank timeout,3,new_customer,2026-06-13T11:16:00Z,true,25000,development,20260822
pay_000496,cus_00143,25000,INR,upi,expired_card,Expired card,4,new_customer,2026-01-01T07:37:00Z,false,0,development,20260822
pay_000497,cus_00376,999,INR,wallet,expired_card,Expired card,1,new_customer,2026-01-14T05:12:00Z,true,999,development,20260822
pay_000498,cus_00206,1499,INR,card,technical_error,Unknown technical error,3,business_customer,2026-01-28T07:15:00Z,true,1499,development,20260822
pay_000499,cus_00084,7500,INR,card,invalid_account,Invalid account,2,new_customer,2026-01-24T04:28:00Z,true,7500,development,20260822
pay_000500,cus_00343,25000,INR,wallet,insufficient_funds,Insufficient funds,1,new_customer,2026-03-26T13:17:00Z,false,0,development,20260822
pay_000501,cus_00384,999,INR,upi,technical_error,Unknown technical error,1,returning_customer,2026-06-26T05:26:00Z,true,999,development,20260822
pay_000502,cus_00301,799,INR,netbanking,authentication_failure,Authentication failure,1,returning_customer,2026-04-21T14:10:00Z,false,0,development,20260822
pay_000503,cus_00183,50000,INR,card,technical_error,Unknown technical error,2,business_customer,2026-06-12T11:52:00Z,true,50000,development,20260822
pay_000504,cus_00002,7500,INR,wallet,insufficient_funds,Insufficient funds,2,subscription,2026-05-04T01:41:00Z,false,0,development,20260822
pay_000505,cus_00219,25000,INR,netbanking,daily_limit_exceeded,Daily limit exceeded,1,business_customer,2026-03-08T08:26:00Z,true,25000,development,20260822
pay_000506,cus_00041,499,INR,upi,technical_error,Unknown technical error,3,subscription,2026-05-04T23:25:00Z,false,0,development,20260822
pay_000507,cus_00200,50000,INR,upi,technical_error,Unknown technical error,1,business_customer,2026-06-03T09:10:00Z,true,50000,development,20260822
pay_000508,cus_00242,2999,INR,wallet,bank_timeout,Bank timeout,1,returning_customer,2026-03-10T13:41:00Z,true,2999,development,20260822
pay_000509,cus_00283,7500,INR,netbanking,insufficient_funds,Insufficient funds,1,new_customer,2026-04-12T16:27:00Z,true,7500,development,20260822
pay_000510,cus_00372,1999,INR,upi,expired_card,Expired card,1,new_customer,2026-06-27T03:23:00Z,true,1999,development,20260822
pay_000511,cus_00297,1999,INR,netbanking,insufficient_funds,Insufficient funds,1,new_customer,2026-03-30T18:41:00Z,false,0,development,20260822
pay_000512,cus_00021,1999,INR,card,insufficient_funds,Insufficient funds,1,returning_customer,2026-02-10T21:10:00Z,true,1999,development,20260822
pay_000513,cus_00072,499,INR,netbanking,insufficient_funds,Insufficient funds,2,returning_customer,2026-05-17T22:35:00Z,true,499,development,20260822
pay_000514,cus_00242,999,INR,upi,technical_error,Unknown technical error,1,new_customer,2026-02-19T07:38:00Z,true,999,development,20260822
pay_000515,cus_00395,7500,INR,upi,technical_error,Unknown technical error,1,returning_customer,2026-02-04T06:58:00Z,false,0,development,20260822
pay_000516,cus_00354,499,INR,upi,technical_error,Unknown technical error,1,new_customer,2026-03-07T23:20:00Z,true,499,development,20260822
pay_000517,cus_00064,12000,INR,card,technical_error,Unknown technical error,1,new_customer,2026-06-05T12:22:00Z,true,12000,development,20260822
pay_000518,cus_00360,799,INR,upi,suspected_fraud,Suspected fraud,1,returning_customer,2026-05-27T03:29:00Z,false,0,development,20260822
pay_000519,cus_00155,7500,INR,upi,authentication_failure,Authentication failure,1,subscription,2026-06-07T10:37:00Z,false,0,development,20260822
pay_000520,cus_00081,25000,INR,wallet,expired_card,Expired card,2,returning_customer,2026-01-09T13:34:00Z,true,25000,development,20260822
pay_000521,cus_00164,12000,INR,upi,technical_error,Unknown technical error,1,business_customer,2026-05-22T13:37:00Z,true,12000,development,20260822
pay_000522,cus_00020,25000,INR,wallet,technical_error,Unknown technical error,1,business_customer,2026-02-16T12:04:00Z,false,0,development,20260822
pay_000523,cus_00150,12000,INR,wallet,insufficient_funds,Insufficient funds,2,new_customer,2026-04-01T19:53:00Z,false,0,development,20260822
pay_000524,cus_00137,7500,INR,netbanking,bank_timeout,Bank timeout,1,subscription,2026-04-18T13:43:00Z,true,7500,development,20260822
pay_000525,cus_00197,7500,INR,card,daily_limit_exceeded,Daily limit exceeded,2,new_customer,2026-02-02T19:21:00Z,false,0,development,20260822
pay_000526,cus_00035,25000,INR,netbanking,technical_error,Unknown technical error,1,new_customer,2026-04-11T06:40:00Z,true,25000,development,20260822
pay_000527,cus_00373,25000,INR,upi,insufficient_funds,Insufficient funds,1,new_customer,2026-05-28T12:53:00Z,true,25000,development,20260822
pay_000528,cus_00182,7500,INR,netbanking,technical_error,Unknown technical error,1,subscription,2026-02-21T22:07:00Z,true,7500,development,20260822
pay_000529,cus_00159,7500,INR,card,suspected_fraud,Suspected fraud,2,returning_customer,2026-05-22T19:27:00Z,false,0,development,20260822
pay_000530,cus_00283,1999,INR,card,suspected_fraud,Suspected fraud,2,subscription,2026-06-07T14:44:00Z,false,0,development,20260822
pay_000531,cus_00151,499,INR,netbanking,suspected_fraud,Suspected fraud,4,new_customer,2026-06-09T22:55:00Z,false,0,development,20260822
pay_000532,cus_00079,1499,INR,netbanking,daily_limit_exceeded,Daily limit exceeded,2,business_customer,2026-02-08T16:18:00Z,true,1499,development,20260822
pay_000533,cus_00230,7500,INR,netbanking,insufficient_funds,Insufficient funds,1,new_customer,2026-04-15T12:44:00Z,false,0,development,20260822
pay_000534,cus_00199,12000,INR,wallet,expired_card,Expired card,1,business_customer,2026-02-04T04:12:00Z,true,12000,development,20260822
pay_000535,cus_00382,499,INR,netbanking,insufficient_funds,Insufficient funds,2,returning_customer,2026-01-10T02:09:00Z,true,499,development,20260822
pay_000536,cus_00275,999,INR,card,expired_card,Expired card,3,subscription,2026-03-30T03:36:00Z,true,999,development,20260822
pay_000537,cus_00253,1499,INR,card,technical_error,Unknown technical error,2,returning_customer,2026-02-04T03:12:00Z,true,1499,development,20260822
pay_000538,cus_00119,25000,INR,wallet,authentication_failure,Authentication failure,2,subscription,2026-01-02T19:53:00Z,true,25000,development,20260822
pay_000539,cus_00289,799,INR,upi,insufficient_funds,Insufficient funds,2,new_customer,2026-04-27T15:47:00Z,false,0,development,20260822
pay_000540,cus_00138,1499,INR,wallet,expired_card,Expired card,4,business_customer,2026-05-31T06:54:00Z,true,1499,development,20260822
pay_000541,cus_00103,799,INR,netbanking,daily_limit_exceeded,Daily limit exceeded,3,subscription,2026-01-10T12:08:00Z,false,0,development,20260822
pay_000542,cus_00281,799,INR,upi,insufficient_funds,Insufficient funds,4,subscription,2026-05-02T00:12:00Z,false,0,development,20260822
pay_000543,cus_00201,4999,INR,card,technical_error,Unknown technical error,1,subscription,2026-05-13T13:44:00Z,false,0,development,20260822
pay_000544,cus_00271,999,INR,upi,invalid_account,Invalid account,1,returning_customer,2026-01-15T17:39:00Z,false,0,development,20260822
pay_000545,cus_00345,1499,INR,upi,bank_timeout,Bank timeout,1,returning_customer,2026-04-18T03:02:00Z,false,0,development,20260822
pay_000546,cus_00038,1499,INR,upi,technical_error,Unknown technical error,3,returning_customer,2026-06-16T11:11:00Z,true,1499,development,20260822
pay_000547,cus_00116,1499,INR,upi,bank_timeout,Bank timeout,2,subscription,2026-02-18T11:41:00Z,false,0,development,20260822
pay_000548,cus_00196,499,INR,upi,insufficient_funds,Insufficient funds,2,returning_customer,2026-02-08T04:08:00Z,false,0,development,20260822
pay_000549,cus_00207,1499,INR,card,bank_timeout,Bank timeout,1,business_customer,2026-02-01T11:13:00Z,true,1499,development,20260822
pay_000550,cus_00270,1999,INR,netbanking,bank_timeout,Bank timeout,2,subscription,2026-06-20T13:23:00Z,true,1999,development,20260822
pay_000551,cus_00102,7500,INR,netbanking,expired_card,Expired card,1,returning_customer,2026-01-01T15:16:00Z,true,7500,development,20260822
pay_000552,cus_00280,499,INR,netbanking,suspected_fraud,Suspected fraud,1,subscription,2026-05-30T22:14:00Z,false,0,development,20260822
pay_000553,cus_00094,999,INR,card,bank_timeout,Bank timeout,1,new_customer,2026-02-25T08:04:00Z,true,999,development,20260822
pay_000554,cus_00013,4999,INR,upi,authentication_failure,Authentication failure,2,subscription,2026-04-03T20:24:00Z,false,0,development,20260822
pay_000555,cus_00264,12000,INR,upi,insufficient_funds,Insufficient funds,2,subscription,2026-05-16T12:56:00Z,false,0,development,20260822
pay_000556,cus_00330,4999,INR,card,invalid_account,Invalid account,2,business_customer,2026-03-17T05:01:00Z,false,0,development,20260822
pay_000557,cus_00407,799,INR,wallet,authentication_failure,Authentication failure,1,business_customer,2026-02-09T02:32:00Z,true,799,development,20260822
pay_000558,cus_00220,50000,INR,netbanking,daily_limit_exceeded,Daily limit exceeded,3,new_customer,2026-01-17T03:00:00Z,false,0,development,20260822
pay_000559,cus_00057,799,INR,card,suspected_fraud,Suspected fraud,1,returning_customer,2026-06-23T22:19:00Z,false,0,development,20260822
pay_000560,cus_00047,7500,INR,netbanking,invalid_account,Invalid account,1,new_customer,2026-06-11T06:59:00Z,false,0,development,20260822
pay_000561,cus_00379,7500,INR,card,expired_card,Expired card,4,returning_customer,2026-06-13T02:49:00Z,false,0,development,20260822
pay_000562,cus_00339,1999,INR,card,technical_error,Unknown technical error,1,subscription,2026-06-01T11:13:00Z,true,1999,development,20260822
pay_000563,cus_00267,799,INR,wallet,technical_error,Unknown technical error,2,returning_customer,2026-05-30T17:55:00Z,false,0,development,20260822
pay_000564,cus_00206,799,INR,netbanking,technical_error,Unknown technical error,1,business_customer,2026-06-26T02:34:00Z,true,799,development,20260822
pay_000565,cus_00310,799,INR,wallet,technical_error,Unknown technical error,1,new_customer,2026-05-21T20:42:00Z,true,799,development,20260822
pay_000566,cus_00326,999,INR,upi,insufficient_funds,Insufficient funds,2,returning_customer,2026-01-02T05:26:00Z,false,0,development,20260822
pay_000567,cus_00323,50000,INR,wallet,bank_timeout,Bank timeout,1,subscription,2026-06-16T19:54:00Z,false,0,development,20260822
pay_000568,cus_00418,4999,INR,card,invalid_account,Invalid account,1,returning_customer,2026-04-27T09:22:00Z,false,0,development,20260822
pay_000569,cus_00277,7500,INR,netbanking,insufficient_funds,Insufficient funds,1,business_customer,2026-01-04T09:11:00Z,false,0,development,20260822
pay_000570,cus_00238,25000,INR,upi,insufficient_funds,Insufficient funds,1,returning_customer,2026-05-28T13:38:00Z,false,0,development,20260822
pay_000571,cus_00012,799,INR,upi,invalid_account,Invalid account,1,returning_customer,2026-01-18T05:53:00Z,true,799,development,20260822
pay_000572,cus_00386,1999,INR,wallet,bank_timeout,Bank timeout,1,new_customer,2026-01-25T23:37:00Z,true,1999,development,20260822
pay_000573,cus_00402,50000,INR,upi,insufficient_funds,Insufficient funds,1,business_customer,2026-01-28T05:17:00Z,true,50000,development,20260822
pay_000574,cus_00256,4999,INR,card,invalid_account,Invalid account,1,returning_customer,2026-01-04T07:43:00Z,false,0,development,20260822
pay_000575,cus_00345,799,INR,wallet,technical_error,Unknown technical error,2,business_customer,2026-04-16T09:51:00Z,true,799,development,20260822
pay_000576,cus_00154,499,INR,netbanking,technical_error,Unknown technical error,1,new_customer,2026-05-24T21:12:00Z,false,0,development,20260822
pay_000577,cus_00130,25000,INR,card,expired_card,Expired card,1,business_customer,2026-02-25T09:07:00Z,true,25000,development,20260822
pay_000578,cus_00200,25000,INR,netbanking,technical_error,Unknown technical error,4,returning_customer,2026-02-15T10:22:00Z,true,25000,development,20260822
pay_000579,cus_00367,1499,INR,upi,invalid_account,Invalid account,2,business_customer,2026-06-17T08:53:00Z,true,1499,development,20260822
pay_000580,cus_00018,12000,INR,card,authentication_failure,Authentication failure,1,business_customer,2026-03-15T20:00:00Z,false,0,development,20260822
pay_000581,cus_00009,50000,INR,netbanking,authentication_failure,Authentication failure,1,returning_customer,2026-02-10T10:10:00Z,false,0,development,20260822
pay_000582,cus_00218,7500,INR,netbanking,invalid_account,Invalid account,2,new_customer,2026-03-09T16:25:00Z,false,0,development,20260822
pay_000583,cus_00289,50000,INR,wallet,insufficient_funds,Insufficient funds,1,business_customer,2026-05-25T10:49:00Z,true,50000,development,20260822
pay_000584,cus_00326,50000,INR,upi,expired_card,Expired card,1,business_customer,2026-03-07T01:34:00Z,true,50000,development,20260822
pay_000585,cus_00038,7500,INR,netbanking,insufficient_funds,Insufficient funds,1,business_customer,2026-05-25T08:33:00Z,true,7500,development,20260822
pay_000586,cus_00195,4999,INR,card,invalid_account,Invalid account,2,subscription,2026-03-22T04:04:00Z,false,0,development,20260822
pay_000587,cus_00376,2999,INR,upi,daily_limit_exceeded,Daily limit exceeded,3,subscription,2026-03-19T03:11:00Z,false,0,development,20260822
pay_000588,cus_00125,799,INR,upi,insufficient_funds,Insufficient funds,1,returning_customer,2026-06-01T09:24:00Z,true,799,development,20260822
pay_000589,cus_00145,25000,INR,wallet,bank_timeout,Bank timeout,1,business_customer,2026-05-11T18:48:00Z,true,25000,development,20260822
pay_000590,cus_00277,4999,INR,wallet,expired_card,Expired card,1,new_customer,2026-03-20T07:19:00Z,true,4999,development,20260822
pay_000591,cus_00199,2999,INR,wallet,expired_card,Expired card,1,new_customer,2026-02-12T03:53:00Z,true,2999,development,20260822
pay_000592,cus_00306,1999,INR,upi,bank_timeout,Bank timeout,1,new_customer,2026-06-16T04:26:00Z,true,1999,development,20260822
pay_000593,cus_00073,999,INR,upi,insufficient_funds,Insufficient funds,1,subscription,2026-01-05T14:08:00Z,true,999,development,20260822
pay_000594,cus_00300,50000,INR,netbanking,daily_limit_exceeded,Daily limit exceeded,1,new_customer,2026-02-10T19:43:00Z,true,50000,development,20260822
pay_000595,cus_00230,7500,INR,netbanking,expired_card,Expired card,1,business_customer,2026-01-03T15:04:00Z,false,0,development,20260822
pay_000596,cus_00066,799,INR,netbanking,bank_timeout,Bank timeout,1,new_customer,2026-01-06T10:24:00Z,true,799,development,20260822
pay_000597,cus_00310,4999,INR,upi,technical_error,Unknown technical error,2,new_customer,2026-03-28T05:46:00Z,false,0,development,20260822
pay_000598,cus_00192,999,INR,upi,insufficient_funds,Insufficient funds,1,subscription,2026-06-29T16:14:00Z,false,0,development,20260822
pay_000599,cus_00051,1499,INR,upi,expired_card,Expired card,2,returning_customer,2026-01-03T13:42:00Z,true,1499,development,20260822
pay_000600,cus_00206,999,INR,upi,insufficient_funds,Insufficient funds,2,returning_customer,2026-06-10T06:55:00Z,false,0,development,20260822
pay_000601,cus_00070,12000,INR,wallet,expired_card,Expired card,3,new_customer,2026-06-15T11:39:00Z,false,0,development,20260822
pay_000602,cus_00226,1999,INR,netbanking,technical_error,Unknown technical error,2,business_customer,2026-04-14T15:16:00Z,true,1999,development,20260822
pay_000603,cus_00277,999,INR,upi,technical_error,Unknown technical error,1,returning_customer,2026-01-02T18:00:00Z,true,999,development,20260822
pay_000604,cus_00255,4999,INR,card,technical_error,Unknown technical error,1,returning_customer,2026-03-20T05:36:00Z,true,4999,development,20260822
pay_000605,cus_00270,4999,INR,card,daily_limit_exceeded,Daily limit exceeded,1,subscription,2026-06-15T17:10:00Z,true,4999,development,20260822
pay_000606,cus_00357,799,INR,wallet,technical_error,Unknown technical error,1,new_customer,2026-06-10T08:38:00Z,false,0,development,20260822
pay_000607,cus_00216,1499,INR,card,technical_error,Unknown technical error,1,new_customer,2026-05-08T04:50:00Z,true,1499,development,20260822
pay_000608,cus_00021,4999,INR,card,daily_limit_exceeded,Daily limit exceeded,1,new_customer,2026-02-01T04:32:00Z,false,0,development,20260822
pay_000609,cus_00041,999,INR,wallet,technical_error,Unknown technical error,1,new_customer,2026-04-13T15:18:00Z,true,999,development,20260822
pay_000610,cus_00223,499,INR,upi,insufficient_funds,Insufficient funds,1,business_customer,2026-04-25T13:26:00Z,false,0,development,20260822
pay_000611,cus_00383,25000,INR,wallet,insufficient_funds,Insufficient funds,1,returning_customer,2026-05-09T04:31:00Z,false,0,development,20260822
pay_000612,cus_00192,12000,INR,wallet,bank_timeout,Bank timeout,1,returning_customer,2026-04-13T21:34:00Z,true,12000,development,20260822
pay_000613,cus_00129,799,INR,netbanking,authentication_failure,Authentication failure,4,business_customer,2026-02-20T20:18:00Z,false,0,development,20260822
